package_name,sdk
com.hulu.plus,"['Tealium', 'Demdex']"
com.humana.myhumana,['Salesforce Marketing Cloud']
com.humanos.allkons,"['Sense360', 'AltBeacon']"
com.humanos.prtr,['AltBeacon']
com.hunext.mobileapp,['AltBeacon']
com.hungrypanda.waimai.staffnew,"['JPush', 'AltBeacon']"
com.hunkemoller,['AltBeacon']
com.huntstand.core,['Kochava']
com.hutchison3g.planet3,['Demdex']
com.hyll.itkey,['AltBeacon']
com.hyperdome.app,['Estimote']
com.hysan.lga,['AltBeacon']
com.hytch.android,['AltBeacon']
com.hyundaiCard.HyundaiCardMPoint,['Demdex']
com.hyundaicard.weather,['Demdex']
com.i360.i360Walk,['Demdex']
com.iTiZZiMO.Simplifier,['AltBeacon']
com.iaai.android,['Salesforce Marketing Cloud']
com.iberia.android,['AltBeacon']
com.ibigroup.mobile.ta511ak.android,"['Sense360', 'Demdex']"
com.ibigroup.mobile.ta511on.android,"['Sense360', 'Demdex']"
com.ibigroup.mobile.ta511wi.android,"['Sense360', 'Demdex']"
com.ibkr.gt.app,['Kochava']
com.ibkr.impact.app,['Kochava']
com.ibm.events.android.atlantaunited,['Rover SDK']
com.ibm.events.android.masters,['Demdex']
com.ibm.events.android.usopen,['Demdex']
com.ibotta.android,['Kochava']
com.iccu.iccu,['Demdex']
com.iciparisxl.app,"['Google CrashLytics', 'AltBeacon']"
com.icomvision.bsc.tbc,['AltBeacon']
com.iconparking,['Gimbal']
com.idfcfirstbank.optimus,['Salesforce Marketing Cloud']
com.idruide.service,['AltBeacon']
com.idruide.tribu,['AltBeacon']
com.idspe.tanks2,['Radius Networks']
com.iecca.tiny.battle,"['AppLovin (MAX and SparkLabs)', 'Mintegral', 'Inmobi', 'AppsFlyer', 'Adjust', 'Criteo', 'Kochava']"
com.iecca.tiny.kingdom,"['Adjust', 'AppLovin (MAX and SparkLabs)', 'Kochava']"
com.ifs.androidmobilebanking.fiid3265,['AltBeacon']
com.ifs.androidmobilebanking.fiid3331,['AltBeacon']
com.ifs.androidmobilebanking.fiid3503,['AltBeacon']
com.ifs.androidmobilebanking.fiid4090,['AltBeacon']
com.ifs.banking.fiid1004,['AltBeacon']
com.ifs.banking.fiid1041,['AltBeacon']
com.ifs.banking.fiid1328,"['Sense360', 'AltBeacon']"
com.ifs.banking.fiid1350,['AltBeacon']
com.ifs.banking.fiid1378,['AltBeacon']
com.ifs.banking.fiid1381,['AltBeacon']
com.ifs.banking.fiid1382,['AltBeacon']
com.ifs.banking.fiid1460,['AltBeacon']
com.ifs.banking.fiid1491,['AltBeacon']
com.ifs.banking.fiid1533,['AltBeacon']
com.ifs.banking.fiid1534,['AltBeacon']
com.ifs.banking.fiid1553,['AltBeacon']
com.ifs.banking.fiid1560,['AltBeacon']
com.ifs.banking.fiid1561,['AltBeacon']
com.ifs.banking.fiid1566,['AltBeacon']
com.ifs.banking.fiid1572,['AltBeacon']
com.ifs.banking.fiid1592,['AltBeacon']
com.ifs.banking.fiid1598,['AltBeacon']
com.ifs.banking.fiid1610,['AltBeacon']
com.ifs.banking.fiid1638,['AltBeacon']
com.ifs.banking.fiid1644,['AltBeacon']
com.ifs.banking.fiid1647,['AltBeacon']
com.ifs.banking.fiid3011,['AltBeacon']
com.ifs.banking.fiid3018,['AltBeacon']
com.ifs.banking.fiid3323,['AltBeacon']
com.ifs.banking.fiid3362,['AltBeacon']
com.ifs.banking.fiid3399,['AltBeacon']
com.ifs.banking.fiid3402,['AltBeacon']
com.ifs.banking.fiid3447,['AltBeacon']
com.ifs.banking.fiid3498,['AltBeacon']
com.ifs.banking.fiid3507,['AltBeacon']
com.ifs.banking.fiid3633,['AltBeacon']
com.ifs.banking.fiid3657,['AltBeacon']
com.ifs.banking.fiid3670,['AltBeacon']
com.ifs.banking.fiid3721,['AltBeacon']
com.ifs.banking.fiid3854,['AltBeacon']
com.ifs.banking.fiid3993,['AltBeacon']
com.ifs.banking.fiid4362,['AltBeacon']
com.ifs.banking.fiid4387,['AltBeacon']
com.ifs.banking.fiid4450,['AltBeacon']
com.ifs.banking.fiid4546,['AltBeacon']
com.ifs.banking.fiid5493,['AltBeacon']
com.ifs.banking.fiid7164,['AltBeacon']
com.ifs.banking.fiid7319,['AltBeacon']
com.ifs.banking.fiid8062,['AltBeacon']
com.ifs.banking.fiid8102,['AltBeacon']
com.ifs.mobilebanking.fiid3151,['AltBeacon']
com.ifs.mobilebanking.fiid3645,['AltBeacon']
com.ifs.mobilebanking.fiid3919,['AltBeacon']
com.ifs.mobilebanking.fiid5113,['AltBeacon']
com.ig.android.forex,"['Optimizely', 'Demdex']"
com.ig.android.ta,['Swrve']
com.igasystem.iga,"['Sense360', 'Adjust', 'AltBeacon']"
com.iggroup.android.cfd,"['Optimizely', 'Demdex']"
com.ihg.apps.android,"['Appdynamics', 'Forter', 'Demdex']"
com.ilogs.restmycar.wvv,['AltBeacon']
com.ilponte.android.prod,['Demdex']
com.im30.ROE.gp,['Kochava']
com.imagedrome.jihachul,"['Google CrashLytics', 'Huq Sourcekit']"
com.imagina.imaginapro,['AltBeacon']
com.imaginbank.app,['Demdex']
com.imaginecurve.curve.prd,['Salesforce Marketing Cloud']
com.imangi.templerun2,"['Adjust', 'Kochava']"
com.img.android.washingtonstate,['AltBeacon']
com.imo.ffmp,['Demdex']
com.imo.stmp,['Demdex']
com.imptt.proptt,['AltBeacon']
com.imvu.mobilecordova,['LeanPlum']
com.inbody2014.inbody,['Radius Networks']
com.inbox.clean.free.gmail.unsubscribe.smart.email.fresh.mailbox,['Kochava']
com.inc.guidetocoronaryarterydisease,['AltBeacon']
com.income.incomeapp,"['AppsFlyer', 'Salesforce Marketing Cloud']"
com.incrowdsports.football.villa,['Rover SDK']
com.incust.coffeelat,['AltBeacon']
com.independent.mindsus,"['Huq Sourcekit', 'Demdex']"
com.inditex.ecommerce.bershka,"['AppsFlyer', 'Dynamic Yield']"
com.inditex.zara,['AltBeacon']
com.inditex.zara.shwrm,['AltBeacon']
com.indooratlas.android.apps.jaywalker,['IndoorAtlas']
com.indooratlas.android.sdk.exampleapp,['IndoorAtlas']
com.indoorfinders.nvidia,['IndoorAtlas']
com.indusblue.calgaryherald,"['mParticle', 'Demdex']"
com.indusblue.edmontonjournal,"['mParticle', 'Demdex']"
com.indusblue.leaderpost,['mParticle']
com.indusblue.montrealgazette,"['mParticle', 'Demdex']"
com.indusblue.starphoenix,['mParticle']
com.indusblue.theprovince,"['mParticle', 'Demdex']"
com.indusblue.vancouversun,['mParticle']
com.indusblue.windsorstar,['mParticle']
com.inemotion.myinebox,"['OneSignal', 'AltBeacon']"
com.inetech.cns,['AltBeacon']
com.infiniti.nmacmanager,['Demdex']
com.influencers.bizfit,['LeanPlum']
com.influencers.dojo,['LeanPlum']
com.influencers.noelle,['LeanPlum']
com.influencers.phive,['LeanPlum']
com.influencers.strongerme,['LeanPlum']
com.influencers.vidafit,['LeanPlum']
com.infoempleo.infoempleo,['Demdex']
com.infomil.leclercdrive,"['Batch', 'Ad4Screen']"
com.infoxapps.whatnamemean,['AltBeacon']
com.ingbanktr.ingmobil,"['Adjust', 'Demdex']"
com.ingics.tag.igstagconfig,['AltBeacon']
com.inhou.idzone,['AltBeacon']
com.inhou.taiwanzone,['AltBeacon']
com.inkglobal.cebu.android,['Salesforce Marketing Cloud']
com.innothink.innomaint,['AltBeacon']
com.innovate.IndiaSocial,['X-Mode']
com.innovate.IsraelCupid,['X-Mode']
com.innovate.JapanSocial,['X-Mode']
com.innovate.RussianSocial,['X-Mode']
com.innovate.UkraineSocial,['X-Mode']
com.innovatise.abbeycroftleisure,"['Sense360', 'AltBeacon']"
com.innovatise.aberdeensportsv,"['Sense360', 'AltBeacon']"
com.innovatise.abingdonschoolenterprises,"['Sense360', 'AltBeacon']"
com.innovatise.academyleisure,"['Sense360', 'AltBeacon']"
com.innovatise.actif,"['Sense360', 'AltBeacon']"
com.innovatise.activano,"['Sense360', 'AltBeacon']"
com.innovatise.activejersey,"['Sense360', 'AltBeacon']"
com.innovatise.activeleeds,"['Sense360', 'AltBeacon']"
com.innovatise.activemosel,"['Sense360', 'AltBeacon']"
com.innovatise.activestoke,"['Sense360', 'AltBeacon']"
com.innovatise.activethameside,"['Sense360', 'AltBeacon']"
com.innovatise.airportfitness,"['Sense360', 'AltBeacon']"
com.innovatise.ajs,"['Sense360', 'AltBeacon']"
com.innovatise.alfasports,"['Sense360', 'AltBeacon']"
com.innovatise.angnusalive,"['Sense360', 'AltBeacon']"
com.innovatise.ardsandnorthdownboroughcouncil,"['Sense360', 'AltBeacon']"
com.innovatise.aspiredefence,"['Sense360', 'AltBeacon']"
com.innovatise.astonsport,"['Sense360', 'AltBeacon']"
com.innovatise.backup,"['Sense360', 'AltBeacon']"
com.innovatise.bannatyne,"['Sense360', 'AltBeacon']"
com.innovatise.barrowcouncil,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.bettergll,"['Sense360', 'AltBeacon']"
com.innovatise.bewegungszentrummainz,"['Sense360', 'AltBeacon']"
com.innovatise.bhlive,"['Sense360', 'AltBeacon']"
com.innovatise.birmingham360,"['Sense360', 'AltBeacon']"
com.innovatise.blackburnwithdarwen,"['Sense360', 'AltBeacon']"
com.innovatise.bloomsburyfitness,"['Sense360', 'AltBeacon']"
com.innovatise.bmat,"['Sense360', 'AltBeacon']"
com.innovatise.bodyscapehealthclub,"['Sense360', 'AltBeacon']"
com.innovatise.boltonarena,"['Sense360', 'AltBeacon']"
com.innovatise.borderstrifitness,"['Sense360', 'AltBeacon']"
com.innovatise.bossport,"['Sense360', 'AltBeacon']"
com.innovatise.brimhamsactive,"['Sense360', 'AltBeacon']"
com.innovatise.brooklandshealthclub,"['Sense360', 'AltBeacon']"
com.innovatise.brunelsport,"['Sense360', 'AltBeacon']"
com.innovatise.butterflyfitness,"['Sense360', 'AltBeacon']"
com.innovatise.bywnlach,"['Sense360', 'AltBeacon']"
com.innovatise.calderdalemetropolitan,"['Sense360', 'AltBeacon']"
com.innovatise.campusps,['AltBeacon']
com.innovatise.cardiffmetsport,"['Sense360', 'AltBeacon']"
com.innovatise.cardiffuniversity,"['Sense360', 'AltBeacon']"
com.innovatise.ccgleisure,"['Sense360', 'AltBeacon']"
com.innovatise.chelmsfordsports,"['Sense360', 'Huq Sourcekit', 'AltBeacon']"
com.innovatise.claritylive,"['Sense360', 'AltBeacon']"
com.innovatise.clonpool,"['Sense360', 'AltBeacon']"
com.innovatise.clubdg,"['Sense360', 'AltBeacon']"
com.innovatise.cosmosfitness,"['Sense360', 'AltBeacon']"
com.innovatise.crowwood,"['Sense360', 'AltBeacon']"
com.innovatise.denbighshireleisure,"['Sense360', 'Huq Sourcekit', 'AltBeacon']"
com.innovatise.dennehys,"['Sense360', 'AltBeacon']"
com.innovatise.dmuuk,"['Sense360', 'AltBeacon']"
com.innovatise.dorivita,"['Sense360', 'AltBeacon']"
com.innovatise.dragonflyleisure,"['Sense360', 'AltBeacon']"
com.innovatise.eastdunbartonshireleisure,"['Sense360', 'AltBeacon']"
com.innovatise.elevatearena,"['Sense360', 'AltBeacon']"
com.innovatise.erleisure,"['Sense360', 'AltBeacon']"
com.innovatise.essexacuk,"['Sense360', 'AltBeacon']"
com.innovatise.everyoneactive,"['Sense360', 'AltBeacon']"
com.innovatise.exeterleisure,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.f1fitnessoldenburg,"['Sense360', 'AltBeacon']"
com.innovatise.factorgym,"['Sense360', 'AltBeacon']"
com.innovatise.falkirktrust,"['Sense360', 'AltBeacon']"
com.innovatise.fazzfitness,"['Sense360', 'AltBeacon']"
com.innovatise.ffitconwy,"['Sense360', 'AltBeacon']"
com.innovatise.fitforlife,"['Sense360', 'AltBeacon']"
com.innovatise.fitnessbeifreunden,"['Sense360', 'AltBeacon']"
com.innovatise.fitnessparksgmbh,"['Sense360', 'AltBeacon']"
com.innovatise.fitnesstimeleejam,"['Sense360', 'AltBeacon']"
com.innovatise.fusionlifestyle,"['Sense360', 'AltBeacon']"
com.innovatise.gedling,"['Sense360', 'AltBeacon']"
com.innovatise.getmeactive,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.gladstone,"['Huq Sourcekit', 'AltBeacon']"
com.innovatise.glasgowclub,"['Sense360', 'AltBeacon']"
com.innovatise.graveshamcommunity,"['Sense360', 'Huq Sourcekit', 'Google Analytics', 'AltBeacon']"
com.innovatise.gymbox,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.h1ive,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.haloleisure,"['Sense360', 'AltBeacon']"
com.innovatise.haringeycouncil,"['Sense360', 'AltBeacon']"
com.innovatise.harzfitness,"['Sense360', 'AltBeacon']"
com.innovatise.helmoregym,"['Sense360', 'AltBeacon']"
com.innovatise.hertsquad,"['Sense360', 'AltBeacon']"
com.innovatise.hertssportsvillage,"['Sense360', 'AltBeacon']"
com.innovatise.hillsroadsportscentre,"['Sense360', 'Huq Sourcekit', 'AltBeacon']"
com.innovatise.horizonleisurecentres,"['Sense360', 'AltBeacon']"
com.innovatise.impington,"['Sense360', 'AltBeacon']"
com.innovatise.inderby,"['Sense360', 'Huq Sourcekit', 'AltBeacon']"
com.innovatise.injoymuellheim,"['Sense360', 'AltBeacon']"
com.innovatise.inspireall,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.inverclydeleisure,"['Sense360', 'AltBeacon']"
com.innovatise.ixmal,"['Sense360', 'AltBeacon']"
com.innovatise.jssportsclub,['AltBeacon']
com.innovatise.jubileehalltrust,"['Sense360', 'AltBeacon']"
com.innovatise.jukadojo,"['Sense360', 'AltBeacon']"
com.innovatise.kaleisure,"['Sense360', 'AltBeacon']"
com.innovatise.kalorg,"['Sense360', 'AltBeacon']"
com.innovatise.kinetoclub,"['Sense360', 'AltBeacon']"
com.innovatise.kingfisherclub,"['Sense360', 'AltBeacon']"
com.innovatise.kingkongclub,"['Sense360', 'AltBeacon']"
com.innovatise.kingsandmarina,"['Sense360', 'AltBeacon']"
com.innovatise.kippielodge,"['Sense360', 'AltBeacon']"
com.innovatise.kraftwerksport,"['Sense360', 'AltBeacon']"
com.innovatise.ladyfitnessoldenburg,"['Sense360', 'AltBeacon']"
com.innovatise.lahnpark,"['Sense360', 'AltBeacon']"
com.innovatise.lamptonleisure,"['Sense360', 'Google Analytics', 'AltBeacon']"
com.innovatise.laufschulesaarpfalz,"['Sense360', 'AltBeacon']"
com.innovatise.lbrutsports,"['Sense360', 'AltBeacon']"
com.innovatise.ledleisure,"['Sense360', 'AltBeacon']"
com.innovatise.legend,"['Sense360', 'AltBeacon']"
com.innovatise.leisureandculturedundee,"['Sense360', 'AltBeacon']"
com.innovatise.leisurelifestyle,"['Sense360', 'AltBeacon']"
com.innovatise.leisureworldsport,"['Sense360', 'AltBeacon']"
com.innovatise.libertyleisure,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.lincsinspire,"['Sense360', 'AltBeacon']"
com.innovatise.livebetter,"['Sense360', 'AltBeacon']"
com.innovatise.liveborders,"['Sense360', 'AltBeacon']"
com.innovatise.liveithullcouncil,"['Sense360', 'AltBeacon']"
com.innovatise.livewirewarrington,"['Sense360', 'AltBeacon']"
com.innovatise.ljmusport,"['Sense360', 'AltBeacon']"
com.innovatise.llaberdeenshire,"['Sense360', 'AltBeacon']"
com.innovatise.loughboroughuniversity,"['Sense360', 'AltBeacon']"
com.innovatise.loughlannagh,"['Sense360', 'AltBeacon']"
com.innovatise.luxfitness,"['Sense360', 'AltBeacon']"
com.innovatise.machbar,"['Sense360', 'AltBeacon']"
com.innovatise.magnavitae,"['Sense360', 'AltBeacon']"
com.innovatise.malvernactive,"['Sense360', 'AltBeacon']"
com.innovatise.mapbitburg,"['Sense360', 'AltBeacon']"
com.innovatise.maxx,"['Sense360', 'AltBeacon']"
com.innovatise.monlife,"['Sense360', 'AltBeacon']"
com.innovatise.movefitness,['AltBeacon']
com.innovatise.movericirclesports,"['Sense360', 'AltBeacon']"
com.innovatise.mskfitness,"['Sense360', 'AltBeacon']"
com.innovatise.murgparkfitness,"['Sense360', 'AltBeacon']"
com.innovatise.myfitapp,['AltBeacon']
com.innovatise.myfitappuk,"['Sense360', 'AltBeacon']"
com.innovatise.myoloft,"['Sense360', 'AltBeacon']"
com.innovatise.mytrainerapp,['AltBeacon']
com.innovatise.nccsport,"['Sense360', 'AltBeacon']"
com.innovatise.ncl,"['Sense360', 'AltBeacon']"
com.innovatise.newmountains,"['Sense360', 'AltBeacon']"
com.innovatise.newportlive,"['Sense360', 'AltBeacon']"
com.innovatise.newrymournedown,"['Sense360', 'AltBeacon']"
com.innovatise.newvisionfitness,"['Sense360', 'Huq Sourcekit', 'AltBeacon']"
com.innovatise.northlanarkshire,"['Sense360', 'AltBeacon']"
com.innovatise.northwarksleisure,"['Sense360', 'AltBeacon']"
com.innovatise.nottinghamtenniscentre,"['Sense360', 'AltBeacon']"
com.innovatise.ntuacuk,"['Sense360', 'AltBeacon']"
com.innovatise.oceanfitnessie,"['Sense360', 'AltBeacon']"
com.innovatise.odysseyhealthclubs,"['Sense360', 'AltBeacon']"
com.innovatise.oldhamactive,"['Sense360', 'AltBeacon']"
com.innovatise.oneleisure,"['Sense360', 'AltBeacon']"
com.innovatise.oneren,['AltBeacon']
com.innovatise.oneymca,"['Sense360', 'AltBeacon']"
com.innovatise.pelahn,"['Sense360', 'AltBeacon']"
com.innovatise.phivefitnessundgesundheit,"['Sense360', 'AltBeacon']"
com.innovatise.physicalcompany,"['Sense360', 'AltBeacon']"
com.innovatise.pinkfitness,"['Sense360', 'AltBeacon']"
com.innovatise.plazafitness,"['Sense360', 'AltBeacon']"
com.innovatise.pridefitnessgmbh,"['Sense360', 'AltBeacon']"
com.innovatise.prideladies,"['Sense360', 'AltBeacon']"
com.innovatise.queenssport,"['Sense360', 'AltBeacon']"
com.innovatise.rctcbc,"['Sense360', 'Mapbox', 'AltBeacon']"
com.innovatise.redbridgesports,"['Sense360', 'AltBeacon']"
com.innovatise.rehazentrumcomeback,"['Sense360', 'AltBeacon']"
com.innovatise.riverbournelg,"['Sense360', 'Huq Sourcekit', 'AltBeacon']"
com.innovatise.roefield,"['Sense360', 'AltBeacon']"
com.innovatise.salfordleisure,"['Sense360', 'AltBeacon']"
com.innovatise.sam24,['AltBeacon']
com.innovatise.sculpteventundfitnessclub,"['Sense360', 'AltBeacon']"
com.innovatise.seesternfitnessclub,['AltBeacon']
com.innovatise.sentiofit,"['Sense360', 'AltBeacon']"
com.innovatise.shropshirelt,"['Sense360', 'AltBeacon']"
com.innovatise.simplyfit,"['Sense360', 'AltBeacon']"
com.innovatise.slllifestyles,"['Sense360', 'AltBeacon']"
com.innovatise.smilefit,"['Sense360', 'AltBeacon']"
com.innovatise.solacenewyork,"['Sense360', 'AltBeacon']"
com.innovatise.solentuniversitygym,"['Sense360', 'AltBeacon']"
com.innovatise.southayrshirecouncil,"['Sense360', 'AltBeacon']"
com.innovatise.southdownsleisure,"['Sense360', 'AltBeacon']"
com.innovatise.southribbleleisure,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.sportblackpool,"['Sense360', 'AltBeacon']"
com.innovatise.sporthealthcomhairle,"['Sense360', 'AltBeacon']"
com.innovatise.sportinglivenew,"['Sense360', 'AltBeacon']"
com.innovatise.sportirecampus,"['Sense360', 'AltBeacon']"
com.innovatise.sportsparkuae,"['Sense360', 'AltBeacon']"
com.innovatise.sportsundspa,"['Sense360', 'AltBeacon']"
com.innovatise.springerlife,"['Sense360', 'AltBeacon']"
com.innovatise.sympafit,['AltBeacon']
com.innovatise.tcd,"['Sense360', 'AltBeacon']"
com.innovatise.tdcleisure,"['Sense360', 'AltBeacon']"
com.innovatise.temeleisure,['AltBeacon']
com.innovatise.tensems,"['Sense360', 'AltBeacon']"
com.innovatise.themarlowclub,"['Sense360', 'AltBeacon']"
com.innovatise.theoldfactory,"['Sense360', 'AltBeacon']"
com.innovatise.thepeak,"['Sense360', 'AltBeacon']"
com.innovatise.thepulsestroud,"['Sense360', 'AltBeacon']"
com.innovatise.thewatershed,"['Sense360', 'AltBeacon']"
com.innovatise.thirtysevengradcelsius,"['Sense360', 'AltBeacon']"
com.innovatise.timeoutfitness,['AltBeacon']
com.innovatise.tmactive,"['Sense360', 'Huq Sourcekit', 'AltBeacon']"
com.innovatise.topsportspark,['AltBeacon']
com.innovatise.traffordleisure,"['Sense360', 'AltBeacon']"
com.innovatise.trmediactiv,"['Sense360', 'AltBeacon']"
com.innovatise.twmovecouk,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.ulsportapp,"['Sense360', 'AltBeacon']"
com.innovatise.uniofexeter,"['Sense360', 'Google Analytics', 'AltBeacon']"
com.innovatise.uniofsouthamptonsport,"['Sense360', 'AltBeacon']"
com.innovatise.universityofbrighton,"['Sense360', 'AltBeacon']"
com.innovatise.universityofcambridgesport,"['Sense360', 'AltBeacon']"
com.innovatise.universityofdundee,"['Sense360', 'AltBeacon']"
com.innovatise.uobsport,"['Sense360', 'AltBeacon']"
com.innovatise.uofgsport,"['Sense360', 'AltBeacon']"
com.innovatise.uossport,"['Sense360', 'AltBeacon']"
com.innovatise.upliftedathletics,"['Sense360', 'AltBeacon']"
com.innovatise.upsport,"['Sense360', 'AltBeacon']"
com.innovatise.visionrcl,"['Sense360', 'AltBeacon']"
com.innovatise.vitanovafitness,"['Sense360', 'AltBeacon']"
com.innovatise.watersideleisure,"['Sense360', 'Google Analytics', 'AltBeacon']"
com.innovatise.waveleisure,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.westdunbarton,"['Sense360', 'AltBeacon']"
com.innovatise.westlothianleisure,"['Sense360', 'AltBeacon']"
com.innovatise.westpark,"['Sense360', 'AltBeacon']"
com.innovatise.westportleisurepark,"['Sense360', 'AltBeacon']"
com.innovatise.wilderinleisure,"['Sense360', 'AltBeacon']"
com.innovatise.witarena,"['Sense360', 'AltBeacon']"
com.innovatise.wlvsport,"['Sense360', 'AltBeacon']"
com.innovatise.wolvertonleisuretrust,"['Huq Sourcekit', 'Sense360', 'AltBeacon']"
com.innovatise.xforce,"['Sense360', 'AltBeacon']"
com.innovatise.ymcaeastsurrey,"['Sense360', 'AltBeacon']"
com.innovatise.ymcastpaulsgroup,"['Sense360', 'AltBeacon']"
com.innovatise.zendovital,"['Sense360', 'AltBeacon']"
com.innovatise.zesthambleton,"['Sense360', 'AltBeacon']"
com.inomera.sm,"['Adjust', 'Salesforce Marketing Cloud']"
com.inovel.app.yemeksepeti,"['Braze (formerly Appboy)', 'Demdex']"
com.inside_apps.AppNachRheinfelden,['AltBeacon']
com.insideguidance.dmag.hannovermesse,['AltBeacon']
com.insomniac.mothership,['AltBeacon']
com.insperity.escmobile,['Gimbal']
com.inspiredsquare.blocks,"['Yandex', 'Kochava']"
com.insta.giveaway,"['Adjust', 'AppLovin (MAX and SparkLabs)', 'Kochava']"
com.instabridge.android,"['Adjust', 'Unacast Pure']"
